Voyager 1 48-sec averaged magnetic field data tab-delimited ascii files. 

The columns are:
1. SC   ID (Voyager 1)
2  year (2013)
3. DOY (Jan 1 = 1)
4. F1 (the magnetic field strength, the average of higher resolution field strengths, in nT)
5, 6, 7 BR, BT, BN (the magnetic field components in RTN coordinates, in nT)

The one sigma uncertainty is dBR ~= 0.02 nT and dBT ~= 0.02 nT. The uncertainty in dBN is larger, since we could not obtain this from a magrol; it could be between 0.02 nT and 0.1 nT. 

 SC	Yr		DOY	  F1		   Br		   Bt		   Bn
FLT1	12	181.31653	0.32821	0.01899	0.32751	-0.00637
FLT1	12	181.31708	0.3303	0.0149	0.32978	-0.00917
FLT1	12	181.31763	0.32568	0.01643	0.32514	-0.00628
FLT1	12	181.31819	0.33145	0.01458	0.33087	-0.01186
FLT1	12	181.31874	0.32428	0.01671	0.32375	-0.00393
FLT1	12	181.31931	0.32036	0.01982	0.31969	-2.2E-4
FLT1	12	181.31985	0.32158	0.01793	0.32105	9E-5
FLT1	12	181.32042	0.32914	0.01872	0.32857	-0.00315
FLT1	12	181.32097	0.32979	0.016	0.3293	-0.00593
FLT1	12	181.32152	0.32311	0.01325	0.32277	-1.6E-4
FLT1	12	181.32208	0.31645	0.02047	0.3157	0.00294
FLT1	12	181.32263	0.32124	0.02463	0.32025	0.00127
FLT1	12	181.3232	0.3245	0.02413	0.32352	0.0041
FLT1	12	181.32375	0.32729	0.01163	0.32703	-0.00396
FLT1	12	181.3243	0.32043	0.01935	0.31978	9.6E-4
FLT1	12	181.32486	0.31752	0.01674	0.31705	9.5E-4
FLT1	12	181.32541	0.32147	0.02027	0.32079	-0.00124
FLT1	12	181.32597	0.31983	0.02036	0.31914	8.7E-4
FLT1	12	181.32652	0.32314	0.01652	0.32257	0.00492
FLT1	12	181.32707	0.32525	0.02274	0.32442	5.6E-4
FLT1	12	181.32764	0.32067	0.01856	0.32007	0.00458
FLT1	12	181.32819	0.32564	0.01439	0.32523	0.00659
FLT1	12	181.32875	0.32976	0.0208	0.32906	0.00394
FLT1	12	181.3293	0.33145	0.02317	0.33058	0.00279
FLT1	12	181.32985	0.3323	0.01754	0.33168	0.00753
FLT1	12	181.33041	0.3378	0.02023	0.33715	-1.5E-4
FLT1	12	181.33096	0.33544	0.01809	0.33472	-0.01125
FLT1	12	181.33153	0.33116	0.01063	0.33095	-0.0028
FLT1	12	181.33208	0.32879	0.01972	0.32812	3.8E-4
FLT1	12	181.33264	0.32986	0.0235	0.32893	0.00521
FLT1	12	181.33319	0.33259	0.01998	0.33187	0.00737
FLT1	12	181.33374	0.33197	0.01533	0.33157	0.00223
FLT1	12	181.3343	0.32846	0.02294	0.32762	2.3E-4
FLT1	12	181.33485	0.32509	0.02042	0.32428	0.00783
FLT1	12	181.33542	0.3332	0.00955	0.33299	0.00265
FLT1	12	181.33597	0.33203	0.01196	0.33179	0.00215
FLT1	12	181.33652	0.32915	0.01244	0.32886	0.00346
FLT1	12	181.33708	0.32801	0.00951	0.32778	-0.00344
FLT1	12	181.33763	0.3254	0.01358	0.32505	-0.00287
FLT1	12	181.3382	0.33254	0.01048	0.33233	-0.00132
FLT1	12	181.33875	0.33352	0.01074	0.33323	0.00648
FLT1	12	181.33929	0.33786	0.01787	0.33733	-9.6E-4
FLT1	12	181.33986	0.3381	0.00786	0.33797	-0.00193
FLT1	12	181.34041	0.33609	0.01835	0.33552	-0.00287
FLT1	12	181.34097	0.3291	0.00822	0.32894	-0.00135
FLT1	12	181.34152	0.33215	0.01159	0.33185	-0.00618
FLT1	12	181.34207	0.3281	0.01529	0.32772	0.0036
FLT1	12	181.34264	0.32804	0.02033	0.32737	0.00295
FLT1	12	181.34319	0.32878	0.02077	0.32808	-3.5E-4
FLT1	12	181.34375	0.32656	0.01619	0.3261	4.1E-4
FLT1	12	181.3443	0.32531	0.01924	0.32473	8.5E-4
FLT1	12	181.34486	0.3266	0.01491	0.3262	0.00235
FLT1	12	181.34541	0.32431	0.00633	0.32421	8.2E-4
FLT1	12	181.34596	0.33185	0.00267	0.33182	-3.9E-4
FLT1	12	181.34653	0.33227	0.00581	0.33216	-0.00292
FLT1	12	181.34708	0.32372	0.0192	0.32308	0.0044
FLT1	12	181.34764	0.33032	0.00805	0.33017	0.00257
FLT1	12	181.34819	0.32938	0.00723	0.32919	0.00569
FLT1	12	181.34874	0.32586	0.01242	0.32554	0.00675
FLT1	12	181.3493	0.33532	0.00794	0.33516	0.00236
FLT1	12	181.34985	0.33053	0.01783	0.32984	0.01103
FLT1	12	181.35042	0.3243	0.02517	0.32314	0.00613
FLT1	12	181.35097	0.3298	0.01847	0.32924	-0.00384
FLT1	12	181.35152	0.32604	0.01616	0.32557	-0.00377
FLT1	12	181.35208	0.32618	0.01082	0.32594	6.9E-4
FLT1	12	181.35263	0.33041	0.02091	0.32972	0.00138
FLT1	12	181.3532	0.32555	0.01874	0.32493	0.00459
FLT1	12	181.35374	0.32307	0.01227	0.32277	-0.00279
FLT1	12	181.35429	0.32531	0.01734	0.32478	-0.00207
